"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-01","0",,,"-33",,,"0.13","52","5279","0.76",,"7.6","21.3","-6.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-02","0",,,"-23",,,"0.25","46","6674","0.70",,"15.2","27.2","3.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-03","0",,,"-11",,,"0.23","54","7777","0.51",,"29.4","40.8","18.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-04","0",,,"20",,,"0.25","79","8297","0.48",,"47.6","62.9","32.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-05","1",,,"27",,,"0.60","83","8649","2.69",,"53.7","67.6","39.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-06","13",,,"32",,,"1.67","88","8889","2.53",,"57.4","69.5","45.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-07","71",,,"39",,,"0.72","92","65","1.59",,"64.8","80.6","49.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-08","217",,,"38",,,"0.21","101","108","0.68",,"68.3","85.3","51.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-09","225",,,"25",,,"0.58","85","425","1.28",,"54.7","69.2","40.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-10","225",,,"11",,,"0.19","73","1215","0.72",,"39.5","52.0","27.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-11","225",,,"11",,,"0.06","73","1847","0.11",,"43.0","57.8","28.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1949-12","225",,,"-25",,,"0.18","55","3285","0.71",,"18.6","32.3","4.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-01","0",,,"-40",,,"0.22","50","5360","0.63",,"-1.9","12.0","-15.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-02","0",,,"-15",,,"0.06","65","6261","0.12",,"31.6","43.1","20.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-03","0",,,"-23",,,"0.19","61","7509","0.93",,"24.7","36.0","13.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-04","0",,,"7",,,"0.38","69","8334","1.12",,"37.5","49.2","25.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-05","0",,,"18",,,"0.77","81","8906","2.06",,"46.6","59.1","34.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-06","7",,,"29",,,"0.67","83","9208","3.07",,"55.2","67.3","43.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-07","56",,,"39",,,"0.79","91","128","2.83",,"62.5","76.3","48.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-08","72",,,"35",,,"0.64","86","254","2.25",,"61.4","75.0","47.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-09","91",,,"11",,,"0.35","92","660","1.26",,"52.1","64.9","39.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-10","91",,,"10",,,"0.15","78","1203","0.34",,"47.5","60.8","34.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-11","91",,,"-12",,,"0.37","70","2321","1.01",,"27.7","40.5","15.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1950-12","91",,,"-22",,,"0.26","56","3415","0.67",,"29.7","40.1","19.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-01","0",,,"-29",,,"0.18","45",,"0.44",,"14.3","25.3","3.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-02","0",,,"-15",,,"0.29","57",,"0.54",,"26.3","36.6","16.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-03","0",,,"-2",,,"0.17","57",,"0.38",,"26.7","36.7","16.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-04","0","0","0","13","0","0.0","0.18","81",,"0.37","0.0","47.4","60.8","34.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-05","0","0","0","32","0","0.0","0.34","76",,"2.22","0.0","51.0","63.2","38.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-06","18","0","0","33","0","0.0","0.35","88",,"1.35","0.0","59.1","73.0","45.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-07","91","0","0","34","0","0.0","0.42","94","111","0.99","0.0","63.8","81.3","46.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-08","169","0","0","35","0","0.0","0.84","97","191","2.29","0.0","64.9","81.3","48.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-09","187","0","0","33","0","0.0","0.12","88","396","0.40","0.0","58.8","74.7","42.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-10","187","0","0","18","0","0.0","0.15","82","862","0.24","0.0","50.0","66.6","33.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-11","187",,,"-10",,,"0.10","63","1842","0.46",,"32.3","45.3","19.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1952-12","187",,"0","0",,"0.0","0.05","67","2881","0.07","0.0","31.5","43.9","19.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-01","0",,,"-10",,,"0.03","63","3897","0.07",,"32.2","46.2","18.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-02","0",,,"2",,,"0.14","62","4871","0.52",,"30.2","44.3","16.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-03","0",,,"-10",,,"0.11","72","5848","0.28",,"33.5","44.9","22.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-04","0",,,"6",,,"0.21","74","6754","1.11",,"34.8","45.3","24.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-05","0",,"2","20",,"2.0","1.11","81","7371","4.73","3.0","45.1","55.5","34.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-06","7","0","0","33","0","0.0","1.17","85","7648","5.03","0.0","56.0","68.2","43.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-07","98","0","0","39","0","0.0","0.30","100","67","0.42","0.0","65.7","81.9","49.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-08","189","0","0","36","0","0.0","0.43","95","113","1.12","0.0","66.5","83.4","49.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-09","204","0","0","26","0","0.0","0.22","93","335","0.60","0.0","58.1","74.8","41.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-10","206","0","0","20","0","0.0","0.25","85","777","0.44","0.0","50.8","66.5","35.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-11","206","0","0","9","0","0.0","0.20","69","1527","0.22","0.0","40.0","53.8","26.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1953-12","206",,,"-7",,,"0.17","56","2629","0.54",,"29.5","41.4","17.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-01","0",,,"-39",,,"0.25","53","4255","0.81",,"12.5","27.6","-2.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-02","0",,"3","5",,"3.5","0.17","69","5003","0.51","7.5","37.1","49.4","24.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-03","0",,,"-18",,,"0.27","61","6338","0.90",,"21.9","33.1","10.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-04","0",,,"-4",,,"0.31","69","7189","0.69",,"36.6","49.8","23.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-05","6","0","0","2","0","0.0","0.46","89","7706","1.56","0.0","48.5","60.6","36.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-06","12","0","0","32","0","0.0","1.62","90","8061","4.29","0.0","53.4","65.5","41.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-07","128","0","0","39","0","0.0","0.60","95","56","1.02","0.0","67.0","83.7","50.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-08","162","0","0","36","0","0.0","1.15","96","180","2.96","0.0","62.1","76.9","47.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-09","166","0","2","28","0","5.0","0.65","86","493","1.79","8.5","54.7","68.5","40.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-10","166",,"2","6",,"6.5","0.54","82","1192","1.00","8.0","42.4","55.1","29.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-11","166",,"2","2",,"2.0","0.04","67","1878","0.10","3.0","42.1","54.4","29.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1954-12","166",,"0","-4",,"0.0","0.00","63","2975","0.00","0.0","28.2","44.1","12.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-01","0",,"2","-9",,"3.5","0.09","48","4286","0.24","7.0","21.2","33.0","9.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-02","0",,,"-13",,,"0.11","48","5591","0.39",,"18.4","30.5","6.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-03","0",,"2","-20",,"3.0","0.13","60","6888","0.44","4.0","21.7","33.5","10.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-04","0",,"4","15",,"11.0","0.90","64","7691","2.63","27.0","38.2","48.7","27.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-05","0","1","1","24","4","4.0","0.78","75","8243","2.61","4.0","47.2","59.8","34.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-06","2","0","0","30","0","0.0","0.72","84","8514","2.69","0.0","56.0","68.1","43.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-07","111","0","0","37","0","0.0","0.55","99","125","1.46","0.0","64.5","78.1","50.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-08","229","0","0","38","0","0.0","0.15","95","157","0.53","0.0","67.8","84.8","50.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-09","265","0","0","20","0","0.0","0.14","98","501","0.37","0.0","54.7","69.3","40.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-10","265","0","0","12","0","0.0","0.11","81","1019","0.18","0.0","48.3","63.0","33.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-11","265",,,"-32",,,"0.58","63","2415","1.21",,"18.5","30.2","6.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1955-12","265",,,"-24",,,"0.64","49","3815","1.07",,"19.8","31.8","7.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-01","0",,,"-18",,,"0.20","49","5210","0.36",,"20.0","31.9","8.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-02","0",,,"-27",,,"0.07","48","6539","0.10",,"19.2","30.3","8.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-03","0",,"0","-14",,"0.0","0.05","70","7540","0.07","0.0","31.3","42.1","20.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-04","0",,,"14",,,"0.25","72","8304","0.70",,"39.5","52.2","26.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-05","5",,,"21",,,"1.26","84","8749","2.37",,"50.8","62.3","39.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-06","39","0","0","37","0","0.0","2.33","90","8871","2.78","0.0","62.1","76.9","47.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-07","147","0","0","37","0","0.0","0.69","95","64","1.21","0.0","66.3","81.1","51.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-08","210","0","0","37","0","0.0","0.50","91","179","1.57","0.0","63.3","77.7","49.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-09","226","0","0","29","0","0.0","0.13","90","414","0.16","0.0","57.7","71.5","43.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-10","226","0","0","13","0","0.0","0.18","77","962","0.25","0.0","47.3","60.1","34.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-11","226",,,"7",,,"0.10","66","1888","0.20",,"34.1","46.0","22.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1956-12","226",,,"-31",,,"0.13","65","3033","0.24",,"28.1","40.0","16.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-01","0",,,"-33",,,"0.12","48","4698","0.54",,"9.1","20.7","-2.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-02","0",,"3","-23",,"2.0","0.07","58","5890","0.13","5.5","22.4","35.4","9.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-03","0",,"5","-4",,"6.0","0.16","56","6940","0.40","15.0","31.1","41.5","20.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-04","0",,,"13",,,"0.23","78","7711","0.87",,"39.3","49.4","29.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-05","1","0","0","31","0","0.0","1.68","82","8087","3.10","0.0","52.9","64.8","41.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-06","15","0","0","37","0","0.0","0.91","85","8289","3.39","0.0","58.7","70.6","46.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-07","140","0","0","44","0","0.0","0.19","95","27","0.89","0.0","68.2","84.5","51.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-08","208","0","0","41","0","0.0","0.93","95","120","2.13","0.0","64.2","79.2","49.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-09","212","0","0","25","0","0.0","0.41","89","413","1.19","0.0","55.4","67.6","43.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-10","217",,"0","5",,"0.0","0.21","85","1172","0.60","0.0","40.7","50.2","31.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-11","217",,,"7",,,"0.07","60","2123","0.25",,"32.2","42.5","21.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1957-12","217","0","0","3","0","0.3","0.01","61","3095","0.02","0.6","33.6","44.1","23.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-01","0",,"0","7",,"0.0","0.27","63","4088","0.42","0.0","33.0","45.2","20.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-02","0","12",,"-6","4",,"0.15","62","5210","0.63",,"24.9","35.0","14.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-03","0",,,"0",,,"0.20","56","6325","0.64",,"26.5","34.8","18.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-04","0","2",,"12","1",,"0.23","72","7059","0.57",,"40.5","51.2","29.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-05","18","0","0","31","0","0.0","0.07","88","7275","0.21","0.0","58.6","73.9","43.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-06","22","0","0","37","0","0.0","0.90","88","7553","4.13","0.0","55.9","67.1","44.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-07","51","0","0","39","0","0.0","0.60","88","176","2.72","0.0","60.3","72.1","48.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-08","187","0","0","46","0","0.0","0.18","93","201","0.35","0.0","68.6","83.7","53.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-09","225","0","0","25","0","0.0","0.06","92","461","0.21","0.0","57.6","72.6","42.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-10","225","0","1","21","0","1.0","0.06","82","960","0.17","1.0","48.9","63.8","34.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-11","225",,"3","-1",,"4.0","0.16","68","1911","0.78","9.0","33.3","43.4","23.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1958-12","225",,"7","-14",,"8.0","0.34","61","3073","0.82","18.0","27.5","37.2","17.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-01","0",,"6","-23",,"3.0","0.22","54","4389","0.56","10.0","21.4","33.3","9.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-02","0",,"7","-15",,"8.0","0.30","45","5710","0.56","17.0","17.8","30.1","5.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-03","0",,"4","9",,"2.0","0.12","59","6692","0.52","8.0","33.3","43.1","23.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-04","0",,"4","8",,"4.0","0.42","71","7465","1.26","9.5","39.2","50.3","28.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-05","0",,"0","26",,"0.0","0.55","75","8041","3.24","0.0","46.4","57.6","35.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-06","11","0","0","37","0","0.0","0.84","88","8226","3.73","0.0","59.2","71.2","47.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-07","115","0","0","38","0","0.0","0.67","93","70","1.24","0.0","66.1","81.1","51.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-08","174","0","0","42","0","0.0","0.52","92","144","0.80","0.0","64.5","80.3","48.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-09","200","0","0","23","0","0.0","0.68","92","514","1.81","0.0","53.5","66.0","41.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-10","200",,"3","15",,"1.0","0.32","73","1255","1.26","3.0","41.1","52.8","29.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-11","200",,"5","-31",,"2.0","0.41","65","2306","1.06","8.0","27.3","40.6","14.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1959-12","200",,"0","8",,"0.0","0.03","65","3255","0.07","0.0","33.4","44.9","21.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-01","0",,"3","-13",,"2.0","0.12","48","4556","0.42","8.1","19.8","31.2","8.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-02","0",,"1","-21",,"1.0","0.05","53","5809","0.30","5.1","21.8","32.2","11.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-03","0",,"0","-27",,"0.5","0.12","70","6923","0.24","2.0","29.1","41.4","16.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-04","0",,"3","12",,"6.0","0.51","73","7658","1.33","8.5","39.4","51.3","27.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-05","5",,"0","26",,"0.0","0.57","84","8169","2.94","0.0","48.7","60.6","36.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-06","9","0","0","31","0","0.0","0.41","85","8383","1.35","0.0","58.0","71.8","44.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-07","213","0","0","40","0","0.0","0.15","99","24","0.50","0.0","70.8","87.2","54.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-08","292","0","0","38","0","0.0","0.66","92","159","1.18","0.0","63.2","78.0","48.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-09","317","0","0","24","0","0.0","0.35","89","414","0.54","0.0","57.3","72.2","42.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-10","317","0","0","13","0","0.0","0.08","82","943","0.13","0.0","47.9","60.5","35.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-11","317",,"1","-9",,"1.5","0.05","62","1905","0.16","2.0","32.9","44.2","21.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1960-12","317",,,"-2",,,"0.14","65","2992","0.28",,"29.9","42.4","17.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-01","0",,"3","-9",,"1.0","0.07","59","4076","0.30","4.8","30.0","42.3","17.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-02","0",,"0","3",,"0.5","0.10","61","4940","0.27","0.5","34.2","45.3","23.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-03","0",,"3","5",,"1.0","0.45","64","5854","0.93","3.5","35.5","48.0","23.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-04","0",,"4","13",,"4.0","0.28","68","6678","1.81","11.5","37.5","48.5","26.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-05","4","0","0","27","0","0.0","0.97","83","7093","1.93","0.0","51.7","64.6","38.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-06","81","0","0","40","0","0.0","0.96","93","7158","1.89","0.0","65.4","80.7","50.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-07","189","0","0","41","0","0.0","0.80","95","30","1.99","0.0","67.5","83.7","51.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-08","381","0","0","45","0","0.0","0.45","103","51","0.67","0.0","70.5","86.7","54.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-09","387",,,"18",,,"0.36","84","502","1.59",,"49.4","62.4","36.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-10","390",,"0","7",,"0.5","0.28","83","1171","0.60","1.0","43.5","56.3","30.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-11","390",,"1","0",,"3.0","0.20","73","2201","0.41","4.6","30.7","43.6","17.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1961-12","390",,,"-22",,,"0.08","54","3546","0.18",,"21.6","32.8","10.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-01","0",,,"-28",,,"0.18","60","4956","0.61",,"19.5","30.6","8.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-02","0",,,"-20",,,"0.12","65","6146","0.51",,"22.5","33.1","11.8"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-03","0",,"3","-16",,"4.0","0.18","63","7359","0.52","8.8","25.9","36.9","14.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-04","0",,,"20",,,"0.16","83","7958","0.56",,"45.0","58.5","31.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-05","0","0","0","26","0","0.0","1.67","70","8469","7.86","0.0","48.5","60.1","36.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-06","14","0","0","35","0","0.0","0.67","83","8685","3.22","0.0","58.3","71.5","45.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-07","25","0","0","40","0","0.0","0.64","86","118","1.71","0.0","61.5","75.7","47.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-08","73","0","0","34","0","0.0","0.62","89","233","2.31","0.0","62.9","78.1","47.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-09","75","0","0","22","0","0.0","0.07","84","562","0.14","0.0","54.1","68.7","39.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-10","75","0","0","26","0","0.0","0.55","80","1073","1.79","0.0","48.1","60.7","35.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-11","75",,,"9",,,"0.35","73","1902","0.97",,"36.4","49.3","23.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1962-12","75",,,"-13",,,"0.15","64","2983","0.45",,"30.1","41.9","18.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-01","0",,"11","-33",,"4.0","0.21","63","4549","0.88","17.4","12.5","27.4","-2.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-02","0",,"3","-9",,"1.5","0.13","64","5463","0.51","4.8","32.3","44.3","20.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-03","0",,,"8",,,"0.04","66","6414","0.11",,"34.3","46.6","22.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-04","0",,,"11",,,"0.15","75","7172","0.74",,"39.7","50.1","29.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-05","0",,,"29",,,"0.59","78","7626","3.21",,"50.3","62.5","38.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-06","9","0","0","38","0","0.0","0.97","85","7808","4.59","0.0","59.3","71.3","47.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-07","127","0","0","40","0","0.0","0.83","96","66","2.15","0.0","66.7","82.6","50.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-08","243","0","0","40","0","0.0","0.42","95","126","1.23","0.0","66.8","83.0","50.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-09","290","0","0","34","0","0.0","0.44","89","264","1.05","0.0","62.0","76.4","47.6"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-10","303","0","0","18","0","0.0","0.45","88","659","0.66","0.0","52.7","66.3","39.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-11","303",,,"-13",,,"0.10","64","1459","0.22",,"36.8","49.5","24.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1963-12","303",,"7","-17",,"3.0","0.18","60","2711","0.65","10.9","23.1","34.2","11.9"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-01","0",,"4","-8",,"4.0","0.20","58","3912","0.44","10.8","26.3","36.5","16.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-02","0",,,"-5",,,"0.18","60","5018","0.50",,"26.8","37.3","16.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-03","0",,"3","-20",,"6.0","0.29","58","6297","0.88","9.5","23.8","34.1","13.4"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-04","0",,,"8",,,"0.53","72","7080","1.31",,"38.9","49.8","28.0"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-05","2",,,"31",,,"1.09","87","7516","3.82",,"51.0","63.5","38.5"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-06","16","0","0","35","0","0.0","2.10","88","7777","6.24","0.0","56.8","68.5","45.1"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-07","109","0","0","40","0","0.0","0.64","92","33","1.54","0.0","66.9","82.7","51.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-08","173","0","0","39","0","0.0","0.81","97","203","1.81","0.0","61.6","76.5","46.7"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-09","174","0","0","26","0","0.0","0.13","84","616","0.35","0.0","51.3","65.2","37.3"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-10","175","0","0","18","0","0.0","0.10","85","1123","0.28","0.0","48.7","64.1","33.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-11","175","6",,"-15","5",,"0.24","66","2080","1.13",,"32.1","43.9","20.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1964-12","175",,,"-31",,,"0.15","48","3553","0.48",,"17.5","30.7","4.2"
"USC00245761","MOCCASIN EXPERIMENT STATION, MT US","1965-01","0",,"3","-15",,"3.0","0.19","60","4733","0.69","5.0","26.9","39.2","14.6"
