"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-08","310","0","0","41","0","0.0","0.74","102","122","3.17","0.0","65.0","77.4","52.5"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-09","312","0","1","27","0","1.6","0.29","85","479","1.37","1.6","53.2","65.0","41.4"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-10","312","5","2","10","4","4.5","0.53","81","1215","1.01","7.7","41.3","51.4","31.1"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-11","312","7","1","1","4","1.1","0.10","57","2238","0.25","3.1","30.9","39.7","22.1"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1951-12","312","20","7","-25","9","2.8","0.29","62","3937","1.03","14.4","10.2","19.9","0.5"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-01","0","31","3","-31","16","4.2","0.22","46","5709","0.61","11.8","7.8","17.4","-1.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-02","0","29","6","-23","7","3.3","0.22","49","6967","0.81","12.1","21.6","30.8","12.5"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-03","0","24","2","-10","5","3.6","0.22","62","8348","0.47","6.8","20.4","30.9","10.0"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-04","7","0","0","20","0","0.0","0.14","87","8767","0.16","0.0","51.3","66.6","36.0"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-05","7","0","0","35","0","0.0","0.83","81","9010","1.98","0.0","57.2","69.3","45.0"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-06","51","0","0","39","0","0.0","0.37","91","9105","1.02","0.0","63.3","76.3","50.3"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-07","157","0","0","40","0","0.0","0.53","98","48","0.86","0.0","66.9","81.1","52.6"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-08","276","0","0","35","0","0.0","0.19","96","104","0.61","0.0","67.0","82.2","51.9"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-09","294","0","0","36","0","0.0","0.11","92","231","0.28","0.0","61.4","76.6","46.1"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-10","294","0","0","13","0","0.0","0.01","84","801","0.01","0.0","46.6","62.9","30.3"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-11","294","7","4","-8","6","3.2","0.16","67","1823","0.43","7.6","30.9","41.5","20.3"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1952-12","294","31","1","0","4","2.5","0.11","52","3121","0.12","2.8","23.1","32.4","13.9"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-01","0","10","1","-15","2","2.0","0.07","65","4397","0.26","6.2","23.8","35.8","11.8"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-02","0","4","5","0","3","2.7","0.13","56","5417","0.58","8.9","28.6","40.0","17.2"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-03","0","6","2","-3","3","2.0","0.17","64","6377","0.45","4.9","34.1","46.3","21.8"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-04","0","1","3","14","3","2.0","0.47","70","7166","1.53","5.2","38.7","48.7","28.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-05","7","2","2","25","1","1.3","1.35","89","7594","4.50","2.4","51.4","63.2","39.7"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-06","40","0","0","40","0","0.0","1.04","89","7746","3.39","0.0","61.0","72.2","49.8"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-07","205","0","0","45","0","0.0","0.73","104","22","1.02","0.0","69.7","84.9","54.4"
"USW00024035","HAVRE WEATHER BUREAU CITY, MT US","1953-08","365","0","0","45","0","0.0","0.17","96","28","0.26","0.0","69.9","85.4","54.4"
